time_s,zcr
1.352562358276643906e+01,5.908203125000000000e-02
1.353723356009070322e+01,7.080078125000000000e-02
1.354884353741496561e+01,6.982421875000000000e-02
1.356045351473922977e+01,5.566406250000000000e-02
1.357206349206349216e+01,4.150390625000000000e-02
1.358367346938775455e+01,2.294921875000000000e-02
1.359528344671201872e+01,1.269531250000000000e-02
1.360689342403628110e+01,1.318359375000000000e-02
1.361850340136054349e+01,1.220703125000000000e-02
1.363011337868480766e+01,1.318359375000000000e-02
1.364172335600907005e+01,1.269531250000000000e-02
1.365333333333333421e+01,1.025390625000000000e-02
1.366494331065759660e+01,8.300781250000000000e-03
1.367655328798185899e+01,7.812500000000000000e-03
1.368816326530612315e+01,6.835937500000000000e-03
1.369977324263038554e+01,6.835937500000000000e-03
1.371138321995464793e+01,6.835937500000000000e-03
1.372299319727891209e+01,6.835937500000000000e-03
1.373460317460317448e+01,6.347656250000000000e-03
1.374621315192743687e+01,7.324218750000000000e-03
1.375782312925170103e+01,9.277343750000000000e-03
1.376943310657596342e+01,8.789062500000000000e-03
1.378104308390022759e+01,1.025390625000000000e-02
1.379265306122448997e+01,1.025390625000000000e-02
1.380426303854875236e+01,7.812500000000000000e-03
1.381587301587301653e+01,8.300781250000000000e-03
1.382748299319727892e+01,1.074218750000000000e-02
1.383909297052154130e+01,1.562500000000000000e-02
1.385070294784580547e+01,1.904296875000000000e-02
1.386231292517006786e+01,2.880859375000000000e-02
1.387392290249433024e+01,3.027343750000000000e-02
1.388553287981859441e+01,3.369140625000000000e-02
1.389714285714285680e+01,3.564453125000000000e-02
1.390875283446712096e+01,3.564453125000000000e-02
1.392036281179138335e+01,3.808593750000000000e-02
1.393197278911564574e+01,4.003906250000000000e-02
1.394358276643990990e+01,4.101562500000000000e-02
1.395519274376417229e+01,3.759765625000000000e-02
1.396680272108843468e+01,3.515625000000000000e-02
1.397841269841269884e+01,3.417968750000000000e-02
1.399002267573696123e+01,4.443359375000000000e-02
1.400163265306122362e+01,5.419921875000000000e-02
1.401324263038548779e+01,7.128906250000000000e-02
1.402485260770975017e+01,7.763671875000000000e-02
1.403646258503401434e+01,8.251953125000000000e-02
1.404807256235827673e+01,7.421875000000000000e-02
1.405968253968253912e+01,5.664062500000000000e-02
1.407129251700680328e+01,4.492187500000000000e-02
1.408290249433106567e+01,2.832031250000000000e-02
1.409451247165532806e+01,2.197265625000000000e-02
1.410612244897959222e+01,2.343750000000000000e-02
1.411773242630385461e+01,1.806640625000000000e-02
1.412934240362811877e+01,1.953125000000000000e-02
1.414095238095238116e+01,2.441406250000000000e-02
1.415256235827664355e+01,2.539062500000000000e-02
1.416417233560090772e+01,2.734375000000000000e-02
1.417578231292517010e+01,3.125000000000000000e-02
1.418739229024943249e+01,3.320312500000000000e-02
1.419900226757369666e+01,3.369140625000000000e-02
1.421061224489795904e+01,4.248046875000000000e-02
1.422222222222222143e+01,3.759765625000000000e-02
1.423383219954648560e+01,3.369140625000000000e-02
1.424544217687074799e+01,3.417968750000000000e-02
1.425705215419501215e+01,2.685546875000000000e-02
1.426866213151927454e+01,2.148437500000000000e-02
1.428027210884353693e+01,2.539062500000000000e-02
1.429188208616780109e+01,3.027343750000000000e-02
1.430349206349206348e+01,3.515625000000000000e-02
1.431510204081632587e+01,4.443359375000000000e-02
1.432671201814059003e+01,5.468750000000000000e-02
1.433832199546485242e+01,4.980468750000000000e-02
1.434993197278911481e+01,4.541015625000000000e-02
1.436154195011337897e+01,4.345703125000000000e-02
1.437315192743764136e+01,3.320312500000000000e-02
1.438476190476190553e+01,2.880859375000000000e-02
1.439637188208616791e+01,2.636718750000000000e-02
1.440798185941043030e+01,1.855468750000000000e-02
1.441959183673469447e+01,1.220703125000000000e-02
1.443120181405895686e+01,9.277343750000000000e-03
1.444281179138321924e+01,8.789062500000000000e-03
1.445442176870748341e+01,8.300781250000000000e-03
1.446603174603174580e+01,7.812500000000000000e-03
1.447764172335600819e+01,1.025390625000000000e-02
1.448925170068027235e+01,1.220703125000000000e-02
1.450086167800453474e+01,1.464843750000000000e-02
1.451247165532879890e+01,1.806640625000000000e-02
1.452408163265306129e+01,2.587890625000000000e-02
1.453569160997732368e+01,3.027343750000000000e-02
1.454730158730158784e+01,3.222656250000000000e-02
1.455891156462585023e+01,2.783203125000000000e-02
1.457052154195011262e+01,2.001953125000000000e-02
1.458213151927437679e+01,1.318359375000000000e-02
1.459374149659863917e+01,9.277343750000000000e-03
1.460535147392290334e+01,1.025390625000000000e-02
1.461696145124716573e+01,9.765625000000000000e-03
1.462857142857142811e+01,9.277343750000000000e-03
1.464018140589569228e+01,8.789062500000000000e-03
1.465179138321995467e+01,7.324218750000000000e-03
1.466340136054421706e+01,5.859375000000000000e-03
1.467501133786848122e+01,7.324218750000000000e-03
1.468662131519274361e+01,7.324218750000000000e-03
1.469823129251700600e+01,8.789062500000000000e-03
1.470984126984127016e+01,8.300781250000000000e-03
1.472145124716553255e+01,7.324218750000000000e-03
1.473306122448979671e+01,6.835937500000000000e-03
1.474467120181405910e+01,5.859375000000000000e-03
1.475628117913832149e+01,5.371093750000000000e-03
1.476789115646258566e+01,6.347656250000000000e-03
1.477950113378684804e+01,5.859375000000000000e-03
1.479111111111111043e+01,6.347656250000000000e-03
1.480272108843537460e+01,6.835937500000000000e-03
1.481433106575963699e+01,5.859375000000000000e-03
1.482594104308389937e+01,8.789062500000000000e-03
1.483755102040816354e+01,1.074218750000000000e-02
1.484916099773242593e+01,1.367187500000000000e-02
1.486077097505669009e+01,1.806640625000000000e-02
1.487238095238095248e+01,1.904296875000000000e-02
1.488399092970521487e+01,2.197265625000000000e-02
1.489560090702947903e+01,2.148437500000000000e-02
1.490721088435374142e+01,2.685546875000000000e-02
1.491882086167800381e+01,3.076171875000000000e-02
1.493043083900226797e+01,2.978515625000000000e-02
1.494204081632653036e+01,3.076171875000000000e-02
1.495365079365079453e+01,3.076171875000000000e-02
1.496526077097505691e+01,2.880859375000000000e-02
1.497687074829931930e+01,3.271484375000000000e-02
1.498848072562358347e+01,3.759765625000000000e-02
1.500009070294784586e+01,3.417968750000000000e-02
1.501170068027210824e+01,3.564453125000000000e-02
1.502331065759637241e+01,3.027343750000000000e-02
1.503492063492063480e+01,2.490234375000000000e-02
1.504653061224489718e+01,2.001953125000000000e-02
1.505814058956916135e+01,1.611328125000000000e-02
1.506975056689342374e+01,1.416015625000000000e-02
1.508136054421768790e+01,1.318359375000000000e-02
1.509297052154195029e+01,1.464843750000000000e-02
1.510458049886621268e+01,1.611328125000000000e-02
1.511619047619047684e+01,1.708984375000000000e-02
1.512780045351473923e+01,1.953125000000000000e-02
1.513941043083900162e+01,2.050781250000000000e-02
1.515102040816326578e+01,1.757812500000000000e-02
1.516263038548752817e+01,1.611328125000000000e-02
1.517424036281179056e+01,1.611328125000000000e-02
1.518585034013605473e+01,1.855468750000000000e-02
1.519746031746031711e+01,2.392578125000000000e-02
1.520907029478458128e+01,2.636718750000000000e-02
1.522068027210884367e+01,2.587890625000000000e-02
1.523229024943310606e+01,2.148437500000000000e-02
1.524390022675737022e+01,1.708984375000000000e-02
1.525551020408163261e+01,1.660156250000000000e-02
1.526712018140589500e+01,1.367187500000000000e-02
1.527873015873015916e+01,1.660156250000000000e-02
1.529034013605442155e+01,2.734375000000000000e-02
1.530195011337868394e+01,3.417968750000000000e-02
1.531356009070294810e+01,4.541015625000000000e-02
1.532517006802721049e+01,5.908203125000000000e-02
1.533678004535147466e+01,6.005859375000000000e-02
1.534839002267573704e+01,6.347656250000000000e-02
1.535999999999999943e+01,6.152343750000000000e-02
1.537160997732426360e+01,6.640625000000000000e-02
1.538321995464852598e+01,5.859375000000000000e-02
1.539482993197278837e+01,4.687500000000000000e-02
1.540643990929705254e+01,3.759765625000000000e-02
1.541804988662131493e+01,1.513671875000000000e-02
1.542965986394557909e+01,8.789062500000000000e-03
1.544126984126984148e+01,8.300781250000000000e-03
1.545287981859410387e+01,7.324218750000000000e-03
1.546448979591836803e+01,6.835937500000000000e-03
1.547609977324263042e+01,8.789062500000000000e-03
1.548770975056689281e+01,8.789062500000000000e-03
1.549931972789115697e+01,9.277343750000000000e-03
1.551092970521541936e+01,1.171875000000000000e-02
1.552253968253968175e+01,1.513671875000000000e-02
1.553414965986394591e+01,1.806640625000000000e-02
1.554575963718820830e+01,2.050781250000000000e-02
1.555736961451247247e+01,1.806640625000000000e-02
1.556897959183673485e+01,1.318359375000000000e-02
1.558058956916099724e+01,9.765625000000000000e-03
1.559219954648526141e+01,7.324218750000000000e-03
1.560380952380952380e+01,7.324218750000000000e-03
1.561541950113378618e+01,1.074218750000000000e-02
1.562702947845805035e+01,1.025390625000000000e-02
1.563863945578231274e+01,9.765625000000000000e-03
1.565024943310657513e+01,1.025390625000000000e-02
1.566185941043083929e+01,6.347656250000000000e-03
1.567346938775510168e+01,8.789062500000000000e-03
1.568507936507936584e+01,1.660156250000000000e-02
1.569668934240362823e+01,1.855468750000000000e-02
1.570829931972789062e+01,1.855468750000000000e-02
1.571990929705215478e+01,1.953125000000000000e-02
1.573151927437641717e+01,1.123046875000000000e-02
1.574312925170067956e+01,9.277343750000000000e-03
1.575473922902494373e+01,9.277343750000000000e-03
1.576634920634920611e+01,5.859375000000000000e-03
1.577795918367346850e+01,6.347656250000000000e-03
1.578956916099773267e+01,5.371093750000000000e-03
1.580117913832199505e+01,5.371093750000000000e-03
1.581278911564625922e+01,6.347656250000000000e-03
1.582439909297052161e+01,6.347656250000000000e-03
1.583600907029478400e+01,6.835937500000000000e-03
1.584761904761904816e+01,8.300781250000000000e-03
1.585922902494331055e+01,1.123046875000000000e-02
1.587083900226757294e+01,1.123046875000000000e-02
1.588244897959183710e+01,1.464843750000000000e-02
1.589405895691609949e+01,1.660156250000000000e-02
1.590566893424036365e+01,1.660156250000000000e-02
1.591727891156462604e+01,2.050781250000000000e-02
1.592888888888888843e+01,1.806640625000000000e-02
1.594049886621315260e+01,1.562500000000000000e-02
1.595210884353741498e+01,1.660156250000000000e-02
1.596371882086167737e+01,1.269531250000000000e-02
1.597532879818594154e+01,1.367187500000000000e-02
1.598693877551020393e+01,1.367187500000000000e-02
1.599854875283446631e+01,1.220703125000000000e-02
1.601015873015872870e+01,1.562500000000000000e-02
1.602176870748299464e+01,1.318359375000000000e-02
1.603337868480725703e+01,4.394531250000000000e-02
1.604498866213151942e+01,7.666015625000000000e-02
1.605659863945578181e+01,7.177734375000000000e-02
1.606820861678004420e+01,7.031250000000000000e-02
