freq_hz,magnitude
1.251079101562500000e+04,1.327111156236366333e-23
1.252155761718750000e+04,1.319680679045660577e-23
1.253232421875000000e+04,1.312294624359563214e-23
1.254309082031250000e+04,1.304953722097413723e-23
1.255385742187500000e+04,1.297657608411632903e-23
1.256462402343750000e+04,1.290406084250373713e-23
1.257539062500000000e+04,1.283198006561871912e-23
1.258615722656250000e+04,1.276034801183245478e-23
1.259692382812500000e+04,1.268913995615834658e-23
1.260769042968750000e+04,1.261837032424369420e-23
1.261845703125000000e+04,1.254803070879181667e-23
1.262922363281250000e+04,1.247811097786736662e-23
1.263999023437500000e+04,1.240862347583122883e-23
1.265075683593750000e+04,1.233954696460021698e-23
1.266152343750000000e+04,1.227089227988507732e-23
1.267229003906250000e+04,1.220265173799084892e-23
1.268305664062500000e+04,1.213482925097940866e-23
1.269382324218750000e+04,1.206740331020016811e-23
1.270458984375000000e+04,1.200039209305861987e-23
1.271535644531250000e+04,1.193378373875179750e-23
1.272612304687500000e+04,1.186757101417674222e-23
1.273688964843750000e+04,1.180176372720900074e-23
1.274765625000000000e+04,1.173634517176374432e-23
1.275842285156250000e+04,1.167132503882921853e-23
1.276918945312500000e+04,1.160668866282195175e-23
1.277995605468750000e+04,1.154244274709737974e-23
1.279072265625000000e+04,1.147858512362458110e-23
1.280148925781250000e+04,1.141510280810012870e-23
1.281225585937500000e+04,1.135200182655623383e-23
1.282302246093750000e+04,1.128928277931090547e-23
1.283378906250000000e+04,1.122693080730303578e-23
1.284455566406250000e+04,1.116495706739378200e-23
1.285532226562500000e+04,1.110334950440292980e-23
1.286608886718750000e+04,1.104210890275290872e-23
1.287685546875000000e+04,1.098123301128742635e-23
1.288762207031250000e+04,1.092071981041091938e-23
1.289838867187500000e+04,1.086056318106771989e-23
1.290915527343750000e+04,1.080077022427590258e-23
1.291992187500000000e+04,1.074132542475089575e-23
1.293068847656250000e+04,1.068223601143956570e-23
1.294145507812500000e+04,1.062349656656695779e-23
1.295222167968750000e+04,1.056510418729801057e-23
1.296298828125000000e+04,1.050705710083194402e-23
1.297375488281250000e+04,1.044935395756583085e-23
1.298452148437500000e+04,1.039199087436178633e-23
1.299528808593750000e+04,1.033496570043904088e-23
1.300605468750000000e+04,1.027827899208160566e-23
1.301682128906250000e+04,1.022192480895119106e-23
1.302758789062500000e+04,1.016590237814828167e-23
1.303835449218750000e+04,1.011021057156185757e-23
1.304912109375000000e+04,1.005484371016630254e-23
1.305988769531250000e+04,9.999805506936611230e-24
1.307065429687500000e+04,9.945087175128173400e-24
1.308142089843750000e+04,9.890692891127540786e-24
1.309218750000000000e+04,9.836614305350493936e-24
1.310295410156250000e+04,9.782856411884788199e-24
1.311372070312500000e+04,9.729408527870500818e-24
1.312448730468750000e+04,9.676275551439864097e-24
1.313525390625000000e+04,9.623455604952839613e-24
1.314602050781250000e+04,9.570941202183183702e-24
1.315678710937500000e+04,9.518731819865356301e-24
1.316755371093750000e+04,9.466829231511230687e-24
1.317832031250000000e+04,9.415230187603620570e-24
1.318908691406250000e+04,9.363929753551542899e-24
1.319985351562500000e+04,9.312927023051955026e-24
1.321062011718750000e+04,9.262223649185564862e-24
1.322138671875000000e+04,9.211810272501070778e-24
1.323215332031250000e+04,9.161694539534126514e-24
1.324291992187500000e+04,9.111868077626878007e-24
1.325368652343750000e+04,9.062328791941204638e-24
1.326445312500000000e+04,9.013077048100555032e-24
1.327521972656250000e+04,8.964112070712021273e-24
1.328598632812500000e+04,8.915428817130474472e-24
1.329675292968750000e+04,8.867027418914606328e-24
1.330751953125000000e+04,8.818904677273373540e-24
1.331828613281250000e+04,8.771061565661448465e-24
1.332905273437500000e+04,8.723493355704658915e-24
1.333981933593750000e+04,8.676198902073841859e-24
1.335058593750000000e+04,8.629177017060597483e-24
1.336135253906250000e+04,8.582426230745008909e-24
1.337211914062500000e+04,8.535943922144684160e-24
1.338288574218750000e+04,8.489729637238138378e-24
1.339365234375000000e+04,8.443779756144172177e-24
1.340441894531250000e+04,8.398093223285328664e-24
1.341518554687500000e+04,8.352669518299291971e-24
1.342595214843750000e+04,8.307506003181624423e-24
1.343671875000000000e+04,8.262601167760827419e-24
1.344748535156250000e+04,8.217952917367362397e-24
1.345825195312500000e+04,8.173559677294066745e-24
1.346901855468750000e+04,8.129421180026723305e-24
1.347978515625000000e+04,8.085534621528785507e-24
1.349055175781250000e+04,8.041897550052949928e-24
1.350131835937500000e+04,7.998508483484680153e-24
1.351208496093750000e+04,7.955369708575918519e-24
1.352285156250000000e+04,7.912474188155563074e-24
1.353361816406250000e+04,7.869822774320076011e-24
1.354438476562500000e+04,7.827414747548413042e-24
1.355515136718750000e+04,7.785248189928798703e-24
1.356591796875000000e+04,7.743318729092463309e-24
1.357668457031250000e+04,7.701629906679719888e-24
1.358745117187500000e+04,7.660174822552266399e-24
1.359821777343750000e+04,7.618956850863011175e-24
1.360898437500000000e+04,7.577971344517663645e-24
1.361975097656250000e+04,7.537218236597117167e-24
1.363051757812500000e+04,7.496693672552876126e-24
1.364128417968750000e+04,7.456400298676000642e-24
1.365205078125000000e+04,7.416334135861699740e-24
1.366281738281250000e+04,7.376492906514538449e-24
1.367358398437500000e+04,7.336877250533335125e-24
1.368435058593750000e+04,7.297484048229045620e-24
1.369511718750000000e+04,7.258313955220412446e-24
1.370588378906250000e+04,7.219362229238441176e-24
1.371665039062500000e+04,7.180631677268389795e-24
1.372741699218750000e+04,7.142117917283835682e-24
1.373818359375000000e+04,7.103817836124127623e-24
1.374895019531250000e+04,7.065739045660003845e-24
1.375971679687500000e+04,7.027866161032322598e-24
1.377048339843750000e+04,6.990212160613964209e-24
1.378125000000000000e+04,6.952763819901514882e-24
1.379201660156250000e+04,6.915528526093711201e-24
1.380278320312500000e+04,6.878499228763607131e-24
1.381354980468750000e+04,6.841678712402978058e-24
1.382431640625000000e+04,6.805061131170768508e-24
1.383508300781250000e+04,6.768651117316970637e-24
1.384584960937500000e+04,6.732443278988647420e-24
1.385661621093750000e+04,6.696435038951007248e-24
1.386738281250000000e+04,6.660629575685140066e-24
1.387814941406250000e+04,6.625023277307699931e-24
1.388891601562500000e+04,6.589613969782310982e-24
1.389968261718750000e+04,6.554401980996854273e-24
1.391044921875000000e+04,6.519386098009912991e-24
1.392121582031250000e+04,6.484563409697549203e-24
1.393198242187500000e+04,6.449935319865112338e-24
1.394274902343750000e+04,6.415497381292600391e-24
1.395351562500000000e+04,6.381251892690054021e-24
1.396428222656250000e+04,6.347195280629426536e-24
1.397504882812500000e+04,6.313326646540098433e-24
1.398581542968750000e+04,6.279646451308704595e-24
1.399658203125000000e+04,6.246151184189681536e-24
1.400734863281250000e+04,6.212841159490086856e-24
1.401811523437500000e+04,6.179715174811661714e-24
1.402888183593750000e+04,6.146771511719663836e-24
1.403964843750000000e+04,6.114010135403944647e-24
1.405041503906250000e+04,6.081427999193101863e-24
1.406118164062500000e+04,6.049025858446392930e-24
1.407194824218750000e+04,6.016802088692995274e-24
1.408271484375000000e+04,5.984754732549930820e-24
1.409348144531250000e+04,5.952884460711762923e-24
1.410424804687500000e+04,5.921188068124548830e-24
1.411501464843750000e+04,5.889665913038524523e-24
1.412578125000000000e+04,5.858315738531710178e-24
1.413654785156250000e+04,5.827139221678864807e-24
1.414731445312500000e+04,5.796131823502468137e-24
1.415808105468750000e+04,5.765294516872855751e-24
1.416884765625000000e+04,5.734625584134900414e-24
1.417961425781250000e+04,5.704124178759971045e-24
1.419038085937500000e+04,5.673790484871431330e-24
1.420114746093750000e+04,5.643620495727083349e-24
1.421191406250000000e+04,5.613616588521581852e-24
1.422268066406250000e+04,5.583774226504666403e-24
1.423344726562500000e+04,5.554097093873519606e-24
1.424421386718750000e+04,5.524579527831240801e-24
1.425498046875000000e+04,5.495222535833672767e-24
1.426574707031250000e+04,5.466026267403181181e-24
1.427651367187500000e+04,5.436987847762039969e-24
1.428728027343750000e+04,5.408106960065397676e-24
1.429804687500000000e+04,5.379383400011718995e-24
1.430881347656250000e+04,5.350814591041933487e-24
1.431958007812500000e+04,5.322402288452901390e-24
1.433034667968750000e+04,5.294141691217333858e-24
1.434111328125000000e+04,5.266035000466152037e-24
1.435187988281250000e+04,5.238080820126982125e-24
1.436264648437500000e+04,5.210277488942077754e-24
1.437341308593750000e+04,5.182623692005415292e-24
1.438417968750000000e+04,5.155119943185091497e-24
1.439494628906250000e+04,5.127764422866783263e-24
1.440571289062500000e+04,5.100555529100447063e-24
1.441647949218750000e+04,5.073494431238149538e-24
1.442724609375000000e+04,5.046578923214768087e-24
1.443801269531250000e+04,5.019807063498828488e-24
1.444877929687500000e+04,4.993180672937374937e-24
1.445954589843750000e+04,4.966696725563241350e-24
1.447031250000000000e+04,4.940354678268319680e-24
1.448107910156250000e+04,4.914154646081403087e-24
1.449184570312500000e+04,4.888095245127508534e-24
1.450261230468750000e+04,4.862174800394529437e-24
1.451337890625000000e+04,4.836393793292242423e-24
1.452414550781250000e+04,4.810751044277619356e-24
1.453491210937500000e+04,4.785245089595820372e-24
1.454567871093750000e+04,4.759875800510874971e-24
1.455644531250000000e+04,4.734641984840082296e-24
1.456721191406250000e+04,4.709543361769228802e-24
1.457797851562500000e+04,4.684577535071000014e-24
1.458874511718750000e+04,4.659746863243077614e-24
1.459951171875000000e+04,4.635046910139793346e-24
1.461027832031250000e+04,4.610479287144413147e-24
1.462104492187500000e+04,4.586043030902640361e-24
1.463181152343750000e+04,4.561735235630550751e-24
1.464257812500000000e+04,4.537558853320622179e-24
1.465334472656250000e+04,4.513509319858870272e-24
1.466411132812500000e+04,4.489588092286229110e-24
1.467487792968750000e+04,4.465794163428927537e-24
1.468564453125000000e+04,4.442126225772221177e-24
1.469641113281250000e+04,4.418583885930651327e-24
1.470717773437500000e+04,4.395166685365768986e-24
1.471794433593750000e+04,4.371872979278547205e-24
1.472871093750000000e+04,4.348702653055137922e-24
1.473947753906250000e+04,4.325655562089688665e-24
1.475024414062500000e+04,4.302729784453382147e-24
1.476101074218750000e+04,4.279925229696508826e-24
1.477177734375000000e+04,4.257241206038427437e-24
1.478254394531250000e+04,4.234677007165295082e-24
1.479331054687500000e+04,4.212231883860816611e-24
1.480407714843750000e+04,4.189904696069728477e-24
1.481484375000000000e+04,4.167696138330163492e-24
1.482561035156250000e+04,4.145603458979783191e-24
1.483637695312500000e+04,4.123627646342614009e-24
1.484714355468750000e+04,4.101767480910926952e-24
1.485791015625000000e+04,4.080021714597244429e-24
1.486867675781250000e+04,4.058391150090555207e-24
1.487944335937500000e+04,4.036873518574253432e-24
1.489020996093750000e+04,4.015468942206656111e-24
1.490097656250000000e+04,3.994176368834827022e-24
1.491174316406250000e+04,3.972996129095859612e-24
1.492250976562500000e+04,3.951926345491766604e-24
1.493327636718750000e+04,3.930966800605471941e-24
1.494404296875000000e+04,3.910117777139312274e-24
1.495480957031250000e+04,3.889376911614341347e-24
1.496557617187500000e+04,3.868744610116567966e-24
1.497634277343750000e+04,3.848220935741153934e-24
1.498710937500000000e+04,3.827803225407667111e-24
1.499787597656250000e+04,3.807492846375770287e-24
1.500864257812500000e+04,3.787288684139026700e-24
1.501940917968750000e+04,3.767188928474698911e-24
1.503017578125000000e+04,3.747194665344207265e-24
1.504094238281250000e+04,3.727304295851161911e-24
1.505170898437500000e+04,3.707517419696340816e-24
1.506247558593750000e+04,3.687833636041931005e-24
1.507324218750000000e+04,3.668252165551284362e-24
1.508400878906250000e+04,3.648771997942400056e-24
1.509477539062500000e+04,3.629393539455718932e-24
1.510554199218750000e+04,3.610115836358798324e-24
1.511630859375000000e+04,3.590937448409453677e-24
1.512707519531250000e+04,3.571859124259611344e-24
1.513784179687500000e+04,3.552879557289878223e-24
1.514860839843750000e+04,3.533997891194600317e-24
1.515937500000000000e+04,3.515214390999013331e-24
1.517014160156250000e+04,3.496527921284256907e-24
1.518090820312500000e+04,3.477938242114957697e-24
1.519167480468750000e+04,3.459444293030103530e-24
1.520244140625000000e+04,3.441046375604742733e-24
1.521320800781250000e+04,3.422743060252978302e-24
1.522397460937500000e+04,3.404534472737790221e-24
1.523474121093750000e+04,3.386419878732779177e-24
1.524550781250000000e+04,3.368397980525247786e-24
1.525627441406250000e+04,3.350469847405108988e-24
1.526704101562500000e+04,3.332633425131037187e-24
1.527780761718750000e+04,3.314889168855610232e-24
1.528857421875000000e+04,3.297235801898745326e-24
1.529934082031250000e+04,3.279673658073083578e-24
1.531010742187500000e+04,3.262201281262255416e-24
1.532087402343750000e+04,3.244819146495648091e-24
1.533164062500000000e+04,3.227526040007543700e-24
1.534240722656250000e+04,3.210321337153422977e-24
1.535317382812500000e+04,3.193205682925508076e-24
1.536394042968750000e+04,3.176176870351014394e-24
1.537470703125000000e+04,3.159235918546695283e-24
1.538547363281250000e+04,3.142381333950294717e-24
1.539624023437500000e+04,3.125613509898131694e-24
1.540700683593750000e+04,3.108930743460932011e-24
1.541777343750000000e+04,3.092334117756176040e-24
1.542854003906250000e+04,3.075821773083105994e-24
1.543930664062500000e+04,3.059393430479124622e-24
1.545007324218750000e+04,3.043049848456589867e-24
1.546083984375000000e+04,3.026789241261162992e-24
1.547160644531250000e+04,3.010611268143454970e-24
1.548237304687500000e+04,2.994516295028410727e-24
1.549313964843750000e+04,2.978502973813941105e-24
1.550390625000000000e+04,2.962571603552594126e-24
1.551467285156250000e+04,2.946720882114377692e-24
1.552543945312500000e+04,2.930950943440234842e-24
1.553620605468750000e+04,2.915261456130529679e-24
1.554697265625000000e+04,2.899651361403091427e-24
1.555773925781250000e+04,2.884120810766958644e-24
1.556850585937500000e+04,2.868669305823857244e-24
1.557927246093750000e+04,2.853295628708166170e-24
1.559003906250000000e+04,2.838000506985394076e-24
1.560080566406250000e+04,2.822782683763581662e-24
1.561157226562500000e+04,2.807642189641812620e-24
1.562233886718750000e+04,2.792578200766666594e-24
1.563310546875000000e+04,2.777590678891723434e-24
1.564387207031250000e+04,2.762678925373521899e-24
1.565463867187500000e+04,2.747842454476713369e-24
1.566540527343750000e+04,2.733081460333523526e-24
1.567617187500000000e+04,2.718394556090126690e-24
1.568693847656250000e+04,2.703782287198404280e-24
1.569770507812500000e+04,2.689243288527329368e-24
1.570847167968750000e+04,2.674778385622119494e-24
1.571923828125000000e+04,2.660385827592371077e-24
1.573000488281250000e+04,2.646066303032830431e-24
1.574077148437500000e+04,2.631818664468507422e-24
1.575153808593750000e+04,2.617642950998906002e-24
1.576230468750000000e+04,2.603538525758561437e-24
1.577307128906250000e+04,2.589505302582615581e-24
1.578383789062500000e+04,2.575542604214934183e-24
1.579460449218750000e+04,2.561650126747038056e-24
1.580537109375000000e+04,2.547827506455409523e-24
1.581613769531250000e+04,2.534074218779992063e-24
1.582690429687500000e+04,2.520390131094639680e-24
1.583767089843750000e+04,2.506774763045610117e-24
1.584843750000000000e+04,2.493227900447604382e-24
1.585920410156250000e+04,2.479748563918772954e-24
1.586997070312500000e+04,2.466337098226532630e-24
1.588073730468750000e+04,2.452992751812403641e-24
1.589150390625000000e+04,2.439715427751207574e-24
1.590227050781250000e+04,2.426504535164265658e-24
1.591303710937500000e+04,2.413359838338156344e-24
1.592380371093750000e+04,2.400280662690136549e-24
1.593457031250000000e+04,2.387266905047112284e-24
1.594533691406250000e+04,2.374318558008409156e-24
1.595610351562500000e+04,2.361434858874121204e-24
1.596687011718750000e+04,2.348615242183266007e-24
1.597763671875000000e+04,2.335859945865240577e-24
1.598840332031250000e+04,2.323168031193962760e-24
1.599916992187500000e+04,2.310539361071702379e-24
1.600993652343750000e+04,2.297974352858691862e-24
1.602070312500000000e+04,2.285471717656589316e-24
1.603146972656250000e+04,2.273030981941585801e-24
1.604223632812500000e+04,2.260652177723712715e-24
1.605300292968750000e+04,2.248335380047088143e-24
1.606376953125000000e+04,2.236080123622172378e-24
1.607453613281250000e+04,2.223885323383541031e-24
1.608530273437500000e+04,2.211751420075619039e-24
1.609606933593750000e+04,2.199677912348058989e-24
1.610683593750000000e+04,2.187664322244689960e-24
1.611760253906250000e+04,2.175710408546614121e-24
1.612836914062500000e+04,2.163815810244421885e-24
1.613913574218750000e+04,2.151980377774360625e-24
1.614990234375000000e+04,2.140203635858230976e-24
1.616066894531250000e+04,2.128485213636837702e-24
1.617143554687500000e+04,2.116825024271927126e-24
1.618220214843750000e+04,2.105222492663115277e-24
1.619296875000000000e+04,2.093677563009086187e-24
1.620373535156250000e+04,2.082189911473976725e-24
1.621450195312500000e+04,2.070758970176713964e-24
1.622526855468750000e+04,2.059384766265262061e-24
1.623603515625000000e+04,2.048066814811423021e-24
1.624680175781250000e+04,2.036804777957969874e-24
1.625756835937500000e+04,2.025598440102483110e-24
1.626833496093750000e+04,2.014447576111912363e-24
1.627910156250000000e+04,2.003351712385370793e-24
1.628986816406250000e+04,1.992310686150162445e-24
1.630063476562500000e+04,1.981324186131890165e-24
1.631140136718750000e+04,1.970391852193810435e-24
1.632216796875000000e+04,1.959513540723565913e-24
1.633293457031250000e+04,1.948688882212584534e-24
1.634370117187500000e+04,1.937917562668035603e-24
1.635446777343750000e+04,1.927199356111860234e-24
1.636523437500000000e+04,1.916534012122015490e-24
1.637600097656250000e+04,1.905921109362455744e-24
1.638676757812500000e+04,1.895360636265843814e-24
1.639753417968750000e+04,1.884852058530463172e-24
1.640830078125000000e+04,1.874395189462710799e-24
1.641906738281250000e+04,1.863989780166476849e-24
1.642983398437500000e+04,1.853635549221746846e-24
1.644060058593750000e+04,1.843332211985461333e-24
1.645136718750000000e+04,1.833079577888492862e-24
1.646213378906250000e+04,1.822877308566081183e-24
1.647290039062500000e+04,1.812725104335824892e-24
1.648366699218750000e+04,1.802622766639947952e-24
1.649443359375000000e+04,1.792570058799164043e-24
1.650520019531250000e+04,1.782566738993729479e-24
1.651596679687500000e+04,1.772612397064335940e-24
1.652673339843750000e+04,1.762706857715968023e-24
1.653750000000000000e+04,1.752850015500821236e-24
1.654826660156250000e+04,1.743041502354318405e-24
1.655903320312500000e+04,1.733280983342145180e-24
1.656979980468750000e+04,1.723568340368308627e-24
1.658056640625000000e+04,1.713903184155515085e-24
1.659133300781250000e+04,1.704285455440106383e-24
1.660209960937500000e+04,1.694714772771751141e-24
1.661286621093750000e+04,1.685190902705477337e-24
1.662363281250000000e+04,1.675713730486737952e-24
1.663439941406250000e+04,1.666282866399631526e-24
1.664516601562500000e+04,1.656898065834575795e-24
1.665593261718750000e+04,1.647559248198359859e-24
1.666669921875000000e+04,1.638266082971487460e-24
1.667746582031250000e+04,1.629018272065238985e-24
1.668823242187500000e+04,1.619815622102921585e-24
1.669899902343750000e+04,1.610658010727152326e-24
1.670976562500000000e+04,1.601544983089515280e-24
1.672053222656250000e+04,1.592476553563280927e-24
1.673129882812500000e+04,1.583452359602365509e-24
1.674206542968750000e+04,1.574472232623813325e-24
1.675283203125000000e+04,1.565535856587178400e-24
1.676359863281250000e+04,1.556643063636562433e-24
1.677436523437500000e+04,1.547793747036024465e-24
1.678513183593750000e+04,1.538987525471057081e-24
1.679589843750000000e+04,1.530224165355927585e-24
1.680666503906250000e+04,1.521503554431399163e-24
1.681743164062500000e+04,1.512825419028746433e-24
1.682819824218750000e+04,1.504189629485126740e-24
1.683896484375000000e+04,1.495595809402928459e-24
1.684973144531250000e+04,1.487043842372309240e-24
1.686049804687500000e+04,1.478533558932455307e-24
1.687126464843750000e+04,1.470064684947818124e-24
1.688203125000000000e+04,1.461636971642064478e-24
1.689279785156250000e+04,1.453250367898379325e-24
1.690356445312500000e+04,1.444904515605085691e-24
1.691433105468750000e+04,1.436599189370209093e-24
1.692509765625000000e+04,1.428334298453450989e-24
1.693586425781250000e+04,1.420109701857043125e-24
1.694663085937500000e+04,1.411924972695527837e-24
1.695739746093750000e+04,1.403780001641228897e-24
1.696816406250000000e+04,1.395674703595619676e-24
1.697893066406250000e+04,1.387608776318343530e-24
1.698969726562500000e+04,1.379581966156741807e-24
1.700046386718750000e+04,1.371594150943509559e-24
1.701123046875000000e+04,1.363645235188816587e-24
1.702199707031250000e+04,1.355734824567204149e-24
1.703276367187500000e+04,1.347862890837802135e-24
1.704353027343750000e+04,1.340029077826078835e-24
1.705429687500000000e+04,1.332233403663445945e-24
1.706506347656250000e+04,1.324475512232689959e-24
1.707583007812500000e+04,1.316755237673256016e-24
1.708659667968750000e+04,1.309072478062306470e-24
1.709736328125000000e+04,1.301426955132799321e-24
1.710812988281250000e+04,1.293818563095991346e-24
1.711889648437500000e+04,1.286247022432564008e-24
1.712966308593750000e+04,1.278712185475368424e-24
1.714042968750000000e+04,1.271213978223850173e-24
1.715119628906250000e+04,1.263752067590761117e-24
1.716196289062500000e+04,1.256326381318641855e-24
1.717272949218750000e+04,1.248936687571334812e-24
1.718349609375000000e+04,1.241582775083065623e-24
1.719426269531250000e+04,1.234264527897577191e-24
1.720502929687500000e+04,1.226981741484076625e-24
1.721579589843750000e+04,1.219734320244902323e-24
1.722656250000000000e+04,1.212521947343503104e-24
1.723732910156250000e+04,1.205344540160004871e-24
1.724809570312500000e+04,1.198202023277336041e-24
1.725886230468750000e+04,1.191093965387641124e-24
1.726962890625000000e+04,1.184020365391300622e-24
1.728039550781250000e+04,1.176981051752456234e-24
1.729116210937500000e+04,1.169975925386719809e-24
1.730192871093750000e+04,1.163004598406672819e-24
1.731269531250000000e+04,1.156067130721354734e-24
1.732346191406250000e+04,1.149163224865716588e-24
1.733422851562500000e+04,1.142292767153626076e-24
1.734499511718750000e+04,1.135455658116329148e-24
1.735576171875000000e+04,1.128651632897347925e-24
1.736652832031250000e+04,1.121880541682417787e-24
1.737729492187500000e+04,1.115142238669178666e-24
1.738806152343750000e+04,1.108436583720034704e-24
1.739882812500000000e+04,1.101763387470235436e-24
1.740959472656250000e+04,1.095122551534241919e-24
1.742036132812500000e+04,1.088513912996889749e-24
1.743112792968750000e+04,1.081937205463117798e-24
1.744189453125000000e+04,1.075392413529499720e-24
1.745266113281250000e+04,1.068879263921681510e-24
1.746342773437500000e+04,1.062397710218505042e-24
1.747419433593750000e+04,1.055947587638265617e-24
1.748496093750000000e+04,1.049528654799421250e-24
1.749572753906250000e+04,1.043140831036831074e-24
1.750649414062500000e+04,1.036783931666443741e-24
1.751726074218750000e+04,1.030457864356869231e-24
1.752802734375000000e+04,1.024162447299670414e-24
1.753879394531250000e+04,1.017897561696873740e-24
1.754956054687500000e+04,1.011662990317779801e-24
1.756032714843750000e+04,1.005458672227591637e-24
1.757109375000000000e+04,9.992843862792625147e-25
1.758186035156250000e+04,9.931400078668030498e-25
1.759262695312500000e+04,9.870254817235938387e-25
1.760339355468750000e+04,9.809405483564157308e-25
1.761416015625000000e+04,9.748851550929627829e-25
1.762492675781250000e+04,9.688591090499153086e-25
1.763569335937500000e+04,9.628622973292926980e-25
1.764645996093750000e+04,9.568945724655433518e-25
1.765722656250000000e+04,9.509557513162727232e-25
1.766799316406250000e+04,9.450457617105251226e-25
1.767875976562500000e+04,9.391644774045797432e-25
1.768952636718750000e+04,9.333116902459588254e-25
1.770029296875000000e+04,9.274873526792284177e-25
1.771105957031250000e+04,9.216912627282446065e-25
1.772182617187500000e+04,9.159232989937164548e-25
1.773259277343750000e+04,9.101833384696888166e-25
1.774335937500000000e+04,9.044712989659948811e-25
1.775412597656250000e+04,8.987869493184467658e-25
1.776489257812500000e+04,8.931302479940266042e-25
1.777565917968750000e+04,8.875010305756204748e-25
1.778642578125000000e+04,8.818991297701374878e-25
1.779719238281250000e+04,8.763245048074164885e-25
1.780795898437500000e+04,8.707769739746475478e-25
1.781872558593750000e+04,8.652564037926069301e-25
1.782949218750000000e+04,8.597626887496863281e-25
1.784025878906250000e+04,8.542956923126529286e-25
1.785102539062500000e+04,8.488553027197319617e-25
1.786179199218750000e+04,8.434413962853949769e-25
1.787255859375000000e+04,8.380538729441689728e-25
1.788332519531250000e+04,8.326925743843476670e-25
1.789409179687500000e+04,8.273573507891490479e-25
1.790485839843750000e+04,8.220481291996999089e-25
1.791562500000000000e+04,8.167648389559131436e-25
1.792639160156250000e+04,8.115072010686416752e-25
1.793715820312500000e+04,8.062752175758492434e-25
1.794792480468750000e+04,8.010688019935862717e-25
1.795869140625000000e+04,7.958877985404781487e-25
1.796945800781250000e+04,7.907320384808988169e-25
1.798022460937500000e+04,7.856014586577652867e-25
1.799099121093750000e+04,7.804959127848344214e-25
1.800175781250000000e+04,7.754153644206784932e-25
1.801252441406250000e+04,7.703596208914839696e-25
1.802329101562500000e+04,7.653285034763790301e-25
1.803405761718750000e+04,7.603220889937638397e-25
1.804482421875000000e+04,7.553401474703220779e-25
1.805559082031250000e+04,7.503824969724436403e-25
1.806635742187500000e+04,7.454492022919144804e-25
1.807712402343750000e+04,7.405400522942739732e-25
1.808789062500000000e+04,7.356549325851038641e-25
1.809865722656250000e+04,7.307937241470203582e-25
1.810942382812500000e+04,7.259564113075872496e-25
1.812019042968750000e+04,7.211427699826677118e-25
1.813095703125000000e+04,7.163527706094166371e-25
1.814172363281250000e+04,7.115862461848518351e-25
1.815249023437500000e+04,7.068431583420850049e-25
1.816325683593750000e+04,7.021233536824830022e-25
1.817402343750000000e+04,6.974267523528848452e-25
1.818479003906250000e+04,6.927532440349460524e-25
1.819555664062500000e+04,6.881027179094175505e-25
1.820632324218750000e+04,6.834750777145866511e-25
1.821708984375000000e+04,6.788702325303055556e-25
1.822785644531250000e+04,6.742880343275791104e-25
1.823862304687500000e+04,6.697284592749370034e-25
1.824938964843750000e+04,6.651913817854100606e-25
1.826015625000000000e+04,6.606766394380572555e-25
1.827092285156250000e+04,6.561841644054720540e-25
1.828168945312500000e+04,6.517139215570113872e-25
1.829245605468750000e+04,6.472657468224379615e-25
1.830322265625000000e+04,6.428395990302120149e-25
1.831398925781250000e+04,6.384352604787143883e-25
1.832475585937500000e+04,6.340527644606344076e-25
1.833552246093750000e+04,6.296919719175622237e-25
1.834628906250000000e+04,6.253527619501920342e-25
1.835705566406250000e+04,6.210350954641994097e-25
1.836782226562500000e+04,6.167388556118899163e-25
1.837858886718750000e+04,6.124638780323915271e-25
1.838935546875000000e+04,6.082101882826639773e-25
1.840012207031250000e+04,6.039776151621849929e-25
1.841088867187500000e+04,5.997660605245225690e-25
1.842165527343750000e+04,5.955754717148807608e-25
1.843242187500000000e+04,5.914057638224610413e-25
1.844318847656250000e+04,5.872568246279430765e-25
1.845395507812500000e+04,5.831285590245901828e-25
1.846472167968750000e+04,5.790208617127932653e-25
1.847548828125000000e+04,5.749337275920089592e-25
1.848625488281250000e+04,5.708670005923937677e-25
1.849702148437500000e+04,5.668205791984399597e-25
1.850778808593750000e+04,5.627943862258672227e-25
1.851855468750000000e+04,5.587883718449901851e-25
1.852932128906250000e+04,5.548024101328588671e-25
1.854008789062500000e+04,5.508364450262150984e-25
1.855085449218750000e+04,5.468903749626932796e-25
1.856162109375000000e+04,5.429641540790352804e-25
1.857238769531250000e+04,5.390575880129142386e-25
1.858315429687500000e+04,5.351707005294871565e-25
1.859392089843750000e+04,5.313034241587560062e-25
1.860468750000000000e+04,5.274555278724411747e-25
1.861545410156250000e+04,5.236270702690328449e-25
1.862622070312500000e+04,5.198179669678327791e-25
1.863698730468750000e+04,5.160280750480212695e-25
1.864775390625000000e+04,5.122573149492128450e-25
1.865852050781250000e+04,5.085056491716582444e-25
1.866928710937500000e+04,5.047729565341052128e-25
1.868005371093750000e+04,5.010591934577533619e-25
1.869082031250000000e+04,4.973642351889807683e-25
1.870158691406250000e+04,4.936880888270218212e-25
1.871235351562500000e+04,4.900305667315977566e-25
1.872312011718750000e+04,4.863916553523976468e-25
1.873388671875000000e+04,4.827712622105766328e-25
1.874465332031250000e+04,4.791693268359553861e-25
1.875541992187500000e+04,4.755857602328590823e-25
1.876618652343750000e+04,4.720204533113983866e-25
