time_s,envelope
5.820000000000000284e+00,7.470770150265609245e-06
5.830000000000000071e+00,7.553519742020684135e-06
5.839999999999999858e+00,7.573420584660813082e-06
5.849999999999999645e+00,7.502303942101173266e-06
5.860000000000000320e+00,7.355300355675432784e-06
5.870000000000000107e+00,7.112305941226322040e-06
5.879999999999999893e+00,6.790336699310314178e-06
5.889999999999999680e+00,6.388372674645956095e-06
5.900000000000000355e+00,5.947083224157355337e-06
5.910000000000000142e+00,5.478260510048477209e-06
5.919999999999999929e+00,5.031745106733044729e-06
5.929999999999999716e+00,4.636003869645029685e-06
5.940000000000000391e+00,4.362963077014475990e-06
5.950000000000000178e+00,4.267407892614006816e-06
5.959999999999999964e+00,4.413684328712733005e-06
5.969999999999999751e+00,4.802850994352021919e-06
5.980000000000000426e+00,5.426034650305055875e-06
5.990000000000000213e+00,6.226244120884453754e-06
6.000000000000000000e+00,7.178071176011873269e-06
6.009999999999999787e+00,8.225549528856360840e-06
6.019999999999999574e+00,9.327778982445704572e-06
6.030000000000000249e+00,1.042153722630619333e-05
6.040000000000000036e+00,1.146217218624235882e-05
6.049999999999999822e+00,1.238183935399815094e-05
6.059999999999999609e+00,1.317125647703617761e-05
6.070000000000000284e+00,1.379984576382862404e-05
6.080000000000000071e+00,1.427036755836326283e-05
6.089999999999999858e+00,1.455924713346113835e-05
6.099999999999999645e+00,1.467933488188216111e-05
6.110000000000000320e+00,1.461906833054942668e-05
6.120000000000000107e+00,1.440316140434029610e-05
6.129999999999999893e+00,1.402401910618365576e-05
6.139999999999999680e+00,1.349588469653074597e-05
6.150000000000000355e+00,1.281616328046959506e-05
6.160000000000000142e+00,1.201697201190471642e-05
6.169999999999999929e+00,1.108629666815846063e-05
6.179999999999999716e+00,1.002208314464966325e-05
6.190000000000000391e+00,8.829283834258108639e-06
6.200000000000000178e+00,7.535264263481635795e-06
6.209999999999999964e+00,6.173345403989097625e-06
6.219999999999999751e+00,4.779684351753378039e-06
6.230000000000000426e+00,3.425474610829302087e-06
6.240000000000000213e+00,2.287655629751074714e-06
6.250000000000000000e+00,1.850327958300879950e-06
6.259999999999999787e+00,2.439887542511640984e-06
6.269999999999999574e+00,3.504993244454700371e-06
6.280000000000000249e+00,4.650836146136392683e-06
6.290000000000000036e+00,5.746909068881774270e-06
6.299999999999999822e+00,6.745309356032825155e-06
6.309999999999999609e+00,7.619884275066955744e-06
6.320000000000000284e+00,8.373978248178032426e-06
6.330000000000000071e+00,8.996926390739803245e-06
6.339999999999999858e+00,9.495732779321599767e-06
6.349999999999999645e+00,9.864175293225887158e-06
6.360000000000000320e+00,1.013115865517649555e-05
6.370000000000000107e+00,1.029639305209466694e-05
6.379999999999999893e+00,1.037927444657826319e-05
6.389999999999999680e+00,1.036855640070557035e-05
6.400000000000000355e+00,1.028003595617193184e-05
6.410000000000000142e+00,1.009690287292788149e-05
6.419999999999999929e+00,9.821751103060818557e-06
6.429999999999999716e+00,9.439892812060588905e-06
6.440000000000000391e+00,8.950305154011318421e-06
6.450000000000000178e+00,8.339339846874934900e-06
6.459999999999999964e+00,7.633849321139867322e-06
6.469999999999999751e+00,6.853960242622971903e-06
6.480000000000000426e+00,6.032360195777094885e-06
6.490000000000000213e+00,5.183764798313861943e-06
6.500000000000000000e+00,4.333029544915199065e-06
6.509999999999999787e+00,3.496818232157448377e-06
6.519999999999999574e+00,2.685894486375646928e-06
6.530000000000000249e+00,1.919774209548779265e-06
6.540000000000000036e+00,1.222055157805803387e-06
6.549999999999999822e+00,6.779271589213077281e-07
6.559999999999999609e+00,5.662576514966239852e-07
6.570000000000000284e+00,8.925706134232130818e-07
6.580000000000000071e+00,1.265898627866466023e-06
6.589999999999999858e+00,1.582454541807674761e-06
6.599999999999999645e+00,1.843447663876085965e-06
6.610000000000000320e+00,2.039571541061461475e-06
6.620000000000000107e+00,2.193915494656130733e-06
6.629999999999999893e+00,2.318760266013041559e-06
6.639999999999999680e+00,2.442491621816743373e-06
6.650000000000000355e+00,2.611768889253620974e-06
6.660000000000000142e+00,2.866857324497816739e-06
6.669999999999999929e+00,3.208383393994492344e-06
6.679999999999999716e+00,3.647485266075862745e-06
6.690000000000000391e+00,4.182206175878332099e-06
6.700000000000000178e+00,4.819376852809838317e-06
6.709999999999999964e+00,5.550446906498361093e-06
6.719999999999999751e+00,6.334770199938311653e-06
6.730000000000000426e+00,7.114268401160711638e-06
6.740000000000000213e+00,7.856833998726366091e-06
6.750000000000000000e+00,8.533714149727507814e-06
6.759999999999999787e+00,9.129287395097149707e-06
6.769999999999999574e+00,9.632296374594535664e-06
6.780000000000000249e+00,1.006201559153380597e-05
6.790000000000000036e+00,1.041795709380010831e-05
6.799999999999999822e+00,1.071607760799722667e-05
6.809999999999999609e+00,1.095945304160326202e-05
6.820000000000000284e+00,1.115086885642847155e-05
6.830000000000000071e+00,1.128487534876163094e-05
6.839999999999999858e+00,1.139131159472408783e-05
6.849999999999999645e+00,1.148705911433789607e-05
6.860000000000000320e+00,1.161077865518544181e-05
6.870000000000000107e+00,1.176919702998118098e-05
6.879999999999999893e+00,1.196261133758131657e-05
6.889999999999999680e+00,1.218193920450733770e-05
6.900000000000000355e+00,1.242889331256420018e-05
6.910000000000000142e+00,1.270319984932941065e-05
6.919999999999999929e+00,1.301217681941210058e-05
6.929999999999999716e+00,1.336488406478050480e-05
6.940000000000000391e+00,1.375718744065213865e-05
6.950000000000000178e+00,1.418924114103954932e-05
6.959999999999999964e+00,1.466186112314526263e-05
6.969999999999999751e+00,1.518985285410762433e-05
6.980000000000000426e+00,1.577110763843174587e-05
6.990000000000000213e+00,1.641059911984081904e-05
7.000000000000000000e+00,1.709947210495984499e-05
7.009999999999999787e+00,1.783313758462379525e-05
7.019999999999999574e+00,1.858465883944091665e-05
7.030000000000000249e+00,1.935377737565753461e-05
7.040000000000000036e+00,2.012178300169785504e-05
7.049999999999999822e+00,2.089601365759293430e-05
7.059999999999999609e+00,2.167370592729690761e-05
7.070000000000000284e+00,2.245950654290534447e-05
7.080000000000000071e+00,2.322745186114535650e-05
7.089999999999999858e+00,2.396341904500693670e-05
7.099999999999999645e+00,2.464311899651804735e-05
7.110000000000000320e+00,2.523931334408068670e-05
7.120000000000000107e+00,2.572631303140866292e-05
7.129999999999999893e+00,2.609269113427215792e-05
7.139999999999999680e+00,2.634099261855529870e-05
7.150000000000000355e+00,2.648742851493292777e-05
7.160000000000000142e+00,2.654407172119175546e-05
7.169999999999999929e+00,2.651352380617138239e-05
7.179999999999999716e+00,2.640131564960859347e-05
7.190000000000000391e+00,2.619709763272133512e-05
7.200000000000000178e+00,2.590039237632724663e-05
7.209999999999999964e+00,2.551450293632599153e-05
7.219999999999999751e+00,2.504525287748374539e-05
7.230000000000000426e+00,2.447896337236066353e-05
7.240000000000000213e+00,2.381322622638913389e-05
7.250000000000000000e+00,2.304180495338116382e-05
7.259999999999999787e+00,2.216777878192952524e-05
7.269999999999999574e+00,2.119717466794952118e-05
7.280000000000000249e+00,2.014364472890479909e-05
7.290000000000000036e+00,1.902779253022688282e-05
7.299999999999999822e+00,1.790979657693627327e-05
7.309999999999999609e+00,1.683672412093508491e-05
7.320000000000000284e+00,1.585302249669275348e-05
7.330000000000000071e+00,1.497979533998217224e-05
7.339999999999999858e+00,1.422958784171897547e-05
7.349999999999999645e+00,1.358736441429371588e-05
7.360000000000000320e+00,1.304341595982014675e-05
7.370000000000000107e+00,1.255999403737422794e-05
7.379999999999999893e+00,1.211574607592317724e-05
7.389999999999999680e+00,1.169726197462858837e-05
7.400000000000000355e+00,1.132480822148882318e-05
7.410000000000000142e+00,1.102423141193493799e-05
7.419999999999999929e+00,1.084308194806960975e-05
7.429999999999999716e+00,1.079920796722634888e-05
7.440000000000000391e+00,1.089361841950790656e-05
7.450000000000000178e+00,1.111029489995795062e-05
7.459999999999999964e+00,1.142202785112539772e-05
7.469999999999999751e+00,1.179492621718986673e-05
7.480000000000000426e+00,1.222378038249381254e-05
7.490000000000000213e+00,1.270828209768217631e-05
7.500000000000000000e+00,1.325424419406539020e-05
7.509999999999999787e+00,1.384284901667583888e-05
7.519999999999999574e+00,1.446260322364601823e-05
7.530000000000000249e+00,1.509526052498785606e-05
7.540000000000000036e+00,1.572746840452712716e-05
7.549999999999999822e+00,1.633897149811851550e-05
7.559999999999999609e+00,1.691306124368463558e-05
7.570000000000000284e+00,1.742900540607796497e-05
7.580000000000000071e+00,1.788019446564703414e-05
7.589999999999999858e+00,1.826084146995525000e-05
7.599999999999999645e+00,1.857572068346121245e-05
7.610000000000000320e+00,1.884192157911861214e-05
7.620000000000000107e+00,1.905659465737299710e-05
7.629999999999999893e+00,1.922295456009760862e-05
7.639999999999999680e+00,1.935862227696603637e-05
7.650000000000000355e+00,1.944348617685878140e-05
7.660000000000000142e+00,1.943052446298927153e-05
7.669999999999999929e+00,1.929348604751142569e-05
7.679999999999999716e+00,1.901550033287742727e-05
7.690000000000000391e+00,1.856956634645609563e-05
7.700000000000000178e+00,1.795060353407878172e-05
7.709999999999999964e+00,1.715307150875973913e-05
7.719999999999999751e+00,1.618365360324872709e-05
7.730000000000000426e+00,1.512805948516681757e-05
7.740000000000000213e+00,1.411075917358606346e-05
7.750000000000000000e+00,1.321149810225951454e-05
7.759999999999999787e+00,1.247035617056770022e-05
7.769999999999999574e+00,1.191486517061051564e-05
7.780000000000000249e+00,1.158486094131169914e-05
7.790000000000000036e+00,1.150718291921732335e-05
7.799999999999999822e+00,1.168088717288783526e-05
7.809999999999999609e+00,1.207548459725349300e-05
7.820000000000000284e+00,1.264465521554738922e-05
7.830000000000000071e+00,1.330797819186997958e-05
7.839999999999999858e+00,1.400000702407808952e-05
7.849999999999999645e+00,1.468159987380131353e-05
7.860000000000000320e+00,1.531720219786241919e-05
7.870000000000000107e+00,1.587915678368887070e-05
7.879999999999999893e+00,1.636644979531426449e-05
7.889999999999999680e+00,1.676498302637096109e-05
7.900000000000000355e+00,1.706559510298085732e-05
7.910000000000000142e+00,1.726504560130913104e-05
7.919999999999999929e+00,1.735985639636177563e-05
7.929999999999999716e+00,1.735911779469346452e-05
7.940000000000000391e+00,1.727376016238139756e-05
7.950000000000000178e+00,1.711741950804040245e-05
7.959999999999999964e+00,1.689248282889073690e-05
7.969999999999999751e+00,1.659575038072474976e-05
7.980000000000000426e+00,1.622024567757940922e-05
7.990000000000000213e+00,1.576515676218895941e-05
8.000000000000000000e+00,1.522398708827044663e-05
8.009999999999999787e+00,1.459216878998411760e-05
8.019999999999999574e+00,1.388546192319254533e-05
8.029999999999999361e+00,1.312934569202667980e-05
8.039999999999999147e+00,1.234631306724238772e-05
8.050000000000000711e+00,1.155275208072904589e-05
8.060000000000000497e+00,1.076376731521389222e-05
8.070000000000000284e+00,9.992404183527945328e-06
8.080000000000000071e+00,9.249540386826614249e-06
8.089999999999999858e+00,8.541098926919092553e-06
8.099999999999999645e+00,7.876011000574383784e-06
8.109999999999999432e+00,7.263364209016510227e-06
8.119999999999999218e+00,6.704259043421350713e-06
8.130000000000000782e+00,6.208290735801609409e-06
8.140000000000000568e+00,5.770976276022706639e-06
8.150000000000000355e+00,5.371628470678884725e-06
8.160000000000000142e+00,5.019841040932038206e-06
8.169999999999999929e+00,4.736219099125994883e-06
8.179999999999999716e+00,4.540875491684772923e-06
8.189999999999999503e+00,4.465458526468329987e-06
8.199999999999999289e+00,4.525689270671287978e-06
8.210000000000000853e+00,4.714304025376602287e-06
8.220000000000000639e+00,5.020886511541189208e-06
8.230000000000000426e+00,5.415943901733148526e-06
8.240000000000000213e+00,5.873028890801326108e-06
8.250000000000000000e+00,6.381134412948624897e-06
8.259999999999999787e+00,6.946972934039996059e-06
8.269999999999999574e+00,7.582030906204535252e-06
8.279999999999999361e+00,8.289060473038497700e-06
8.289999999999999147e+00,9.037219626922495425e-06
8.300000000000000711e+00,9.790577526608841265e-06
8.310000000000000497e+00,1.051904532417729509e-05
8.320000000000000284e+00,1.118304093713444453e-05
8.330000000000000071e+00,1.174776569116854658e-05
8.339999999999999858e+00,1.218423717675140751e-05
8.349999999999999645e+00,1.247287646476508231e-05
8.359999999999999432e+00,1.260001712913691636e-05
8.369999999999999218e+00,1.256555340726132882e-05
8.380000000000000782e+00,1.236795997728152747e-05
8.390000000000000568e+00,1.200956571821680202e-05
8.400000000000000355e+00,1.149725752534429263e-05
8.410000000000000142e+00,1.086212647580900302e-05
8.419999999999999929e+00,1.013989553956211744e-05
8.429999999999999716e+00,9.365066080924910966e-06
8.439999999999999503e+00,8.550171110665549700e-06
8.449999999999999289e+00,7.705177674055762349e-06
8.460000000000000853e+00,6.830899723903945147e-06
8.470000000000000639e+00,5.935536814340271869e-06
8.480000000000000426e+00,5.038811963010514459e-06
8.490000000000000213e+00,4.133822848438816432e-06
8.500000000000000000e+00,3.228812172528368574e-06
8.509999999999999787e+00,2.343198287270154486e-06
8.519999999999999574e+00,1.512654520097248614e-06
8.529999999999999361e+00,8.336332282607223437e-07
8.539999999999999147e+00,5.960358401819239163e-07
8.550000000000000711e+00,9.293275749335876560e-07
8.560000000000000497e+00,1.356439431532318321e-06
8.570000000000000284e+00,1.727175180970480717e-06
8.580000000000000071e+00,2.008957998075515583e-06
8.589999999999999858e+00,2.214412918196153334e-06
8.599999999999999645e+00,2.386849826072682064e-06
8.609999999999999432e+00,2.554731294666498558e-06
8.619999999999999218e+00,2.764535421053859454e-06
8.630000000000000782e+00,3.062014234543303278e-06
8.640000000000000568e+00,3.479739527880731128e-06
8.650000000000000355e+00,3.993075631295626515e-06
8.660000000000000142e+00,4.561977690240947703e-06
8.669999999999999929e+00,5.186849584757417200e-06
8.679999999999999716e+00,5.816683575499506302e-06
8.689999999999999503e+00,6.402681181941942081e-06
8.699999999999999289e+00,6.965734699126983631e-06
8.710000000000000853e+00,7.507046424833710949e-06
8.720000000000000639e+00,8.032304135454195601e-06
8.730000000000000426e+00,8.505888254598064672e-06
8.740000000000000213e+00,9.024413544880397945e-06
8.750000000000000000e+00,9.663827473901653593e-06
8.759999999999999787e+00,1.038313649856870110e-05
8.769999999999999574e+00,1.119135301627734986e-05
8.779999999999999361e+00,1.209525685220034174e-05
8.789999999999999147e+00,1.308609957056153444e-05
8.800000000000000711e+00,1.415247189724107028e-05
8.810000000000000497e+00,1.529415581119920514e-05
8.820000000000000284e+00,1.652812355543810258e-05
8.830000000000000071e+00,1.782983734890496779e-05
8.839999999999999858e+00,1.916530138271061432e-05
8.849999999999999645e+00,2.051759855481286482e-05
8.859999999999999432e+00,2.187155240937725534e-05
8.869999999999999218e+00,2.320951489209910847e-05
8.880000000000000782e+00,2.454532033581431464e-05
8.890000000000000568e+00,2.585525183361536149e-05
8.900000000000000355e+00,2.712455094349856943e-05
8.910000000000000142e+00,2.834532909458768182e-05
8.919999999999999929e+00,2.952052874886257705e-05
8.929999999999999716e+00,3.064523892671481371e-05
8.939999999999999503e+00,3.171533946381720122e-05
8.949999999999999289e+00,3.272007615472685764e-05
8.960000000000000853e+00,3.366163047341962821e-05
8.970000000000000639e+00,3.451491106354590308e-05
8.980000000000000426e+00,3.528200829393581537e-05
8.990000000000000213e+00,3.595144735993012833e-05
9.000000000000000000e+00,3.653093436961168228e-05
9.009999999999999787e+00,3.702348607979104290e-05
9.019999999999999574e+00,3.744679221042095487e-05
9.029999999999999361e+00,3.779694842996539816e-05
9.039999999999999147e+00,3.806643690480685936e-05
9.050000000000000711e+00,3.825651968936070573e-05
9.060000000000000497e+00,3.836069701962916046e-05
9.070000000000000284e+00,3.837968737769436179e-05
9.080000000000000071e+00,3.831740083476398005e-05
9.089999999999999858e+00,3.817596225011114780e-05
9.099999999999999645e+00,3.794965276736027835e-05
9.109999999999999432e+00,3.764595975607896229e-05
9.119999999999999218e+00,3.726532165194963947e-05
9.130000000000000782e+00,3.681653025551451317e-05
9.140000000000000568e+00,3.628845557947204452e-05
9.150000000000000355e+00,3.569736865397706976e-05
9.160000000000000142e+00,3.504065771582463721e-05
9.169999999999999929e+00,3.432568007599186001e-05
9.179999999999999716e+00,3.354615987640500931e-05
9.189999999999999503e+00,3.272585839439508411e-05
9.199999999999999289e+00,3.186401012170680236e-05
9.210000000000000853e+00,3.097925751295756825e-05
9.220000000000000639e+00,3.005977386227941077e-05
9.230000000000000426e+00,2.910365844719630524e-05
9.240000000000000213e+00,2.810512417273558340e-05
9.250000000000000000e+00,2.710062278336603040e-05
9.259999999999999787e+00,2.612082870159747046e-05
9.269999999999999574e+00,2.518554678107422790e-05
9.279999999999999361e+00,2.429218710157994378e-05
9.289999999999999147e+00,2.343621870614775988e-05
9.300000000000000711e+00,2.259162646951922275e-05
9.310000000000000497e+00,2.173840349412967679e-05
9.320000000000000284e+00,2.085869616627073771e-05
9.330000000000000071e+00,1.996019400387865128e-05
9.339999999999999858e+00,1.903152438458597672e-05
9.349999999999999645e+00,1.804088416137189740e-05
9.359999999999999432e+00,1.697448247941112982e-05
9.369999999999999218e+00,1.584213215479490810e-05
9.380000000000000782e+00,1.467494872009831131e-05
9.390000000000000568e+00,1.349971212112250969e-05
9.400000000000000355e+00,1.233902085371909125e-05
9.410000000000000142e+00,1.120072257040887434e-05
9.419999999999999929e+00,1.009494509968246452e-05
9.429999999999999716e+00,9.020101882144597089e-06
9.439999999999999503e+00,7.976516024479725887e-06
9.449999999999999289e+00,6.925374362345983069e-06
9.460000000000000853e+00,5.835757296505105425e-06
9.470000000000000639e+00,4.651796791908522441e-06
9.480000000000000426e+00,3.313569892245665783e-06
9.490000000000000213e+00,1.921495876313323009e-06
9.500000000000000000e+00,1.448221432690932597e-06
9.509999999999999787e+00,2.841143895041848811e-06
9.519999999999999574e+00,4.772235498713902705e-06
9.529999999999999361e+00,6.882171358477271315e-06
9.539999999999999147e+00,9.068568785387050475e-06
9.550000000000000711e+00,1.126726830137757912e-05
9.560000000000000497e+00,1.341137277031368017e-05
9.570000000000000284e+00,1.545243479700752120e-05
9.580000000000000071e+00,1.732839458525662401e-05
9.589999999999999858e+00,1.901242536755133933e-05
9.599999999999999645e+00,2.046802127350783176e-05
9.609999999999999432e+00,2.173351734916513891e-05
9.619999999999999218e+00,2.279962690110315195e-05
9.630000000000000782e+00,2.371718873730340786e-05
9.640000000000000568e+00,2.460144410512345490e-05
9.650000000000000355e+00,2.549837354054045429e-05
9.660000000000000142e+00,2.639668024364988057e-05
9.669999999999999929e+00,2.727674494932358647e-05
9.679999999999999716e+00,2.824103326971648970e-05
9.689999999999999503e+00,2.944132546193654358e-05
9.699999999999999289e+00,3.090753663011623262e-05
9.710000000000000853e+00,3.263117208028270123e-05
9.720000000000000639e+00,3.459154728612154046e-05
9.730000000000000426e+00,3.673118387622565159e-05
9.740000000000000213e+00,3.898100463764859406e-05
9.750000000000000000e+00,4.118036012508723056e-05
9.759999999999999787e+00,4.332317763448362497e-05
9.769999999999999574e+00,4.541112669146533194e-05
9.779999999999999361e+00,4.742999946005042986e-05
9.789999999999999147e+00,4.931827656939395091e-05
9.800000000000000711e+00,5.108560976396063366e-05
9.810000000000000497e+00,5.271399788817367861e-05
9.820000000000000284e+00,5.421522778892802811e-05
9.830000000000000071e+00,5.557044518567249739e-05
9.839999999999999858e+00,5.676607530394894716e-05
9.849999999999999645e+00,5.779222607298727376e-05
9.859999999999999432e+00,5.865835529943371347e-05
9.869999999999999218e+00,5.935898219846068974e-05
9.880000000000000782e+00,5.991357712198685820e-05
9.890000000000000568e+00,6.032218539940704504e-05
9.900000000000000355e+00,6.061661882464494579e-05
9.910000000000000142e+00,6.080136817681529808e-05
9.919999999999999929e+00,6.091048373290455380e-05
9.929999999999999716e+00,6.094728331544350453e-05
9.939999999999999503e+00,6.091406963462786387e-05
9.949999999999999289e+00,6.079320596536416112e-05
9.960000000000000853e+00,6.056481662014959920e-05
9.970000000000000639e+00,6.021484972216906145e-05
9.980000000000000426e+00,5.972526719520474507e-05
9.990000000000000213e+00,5.906372477201973721e-05
1.000000000000000000e+01,5.823880297102967447e-05
1.000999999999999979e+01,5.727774640445728498e-05
1.001999999999999957e+01,5.620267319459636938e-05
1.002999999999999936e+01,5.506670814892482562e-05
1.003999999999999915e+01,5.388315381692921756e-05
1.005000000000000071e+01,5.267624502859131119e-05
1.006000000000000050e+01,5.144085628692325314e-05
1.007000000000000028e+01,5.018335993939215860e-05
1.008000000000000007e+01,4.887457550286117996e-05
1.008999999999999986e+01,4.752977291395648875e-05
1.009999999999999964e+01,4.613674949913488832e-05
1.010999999999999943e+01,4.473393455577716002e-05
1.011999999999999922e+01,4.332381447123586884e-05
1.013000000000000078e+01,4.193538726678999734e-05
1.014000000000000057e+01,4.054600651576327182e-05
1.015000000000000036e+01,3.913892812626080012e-05
1.016000000000000014e+01,3.768859819287154829e-05
1.016999999999999993e+01,3.620012856025850716e-05
1.017999999999999972e+01,3.466150299486821527e-05
1.018999999999999950e+01,3.314111443334757018e-05
1.019999999999999929e+01,3.167469477196208452e-05
1.021000000000000085e+01,3.028870226037448803e-05
1.022000000000000064e+01,2.897846107284196416e-05
1.023000000000000043e+01,2.777008396490689631e-05
1.024000000000000021e+01,2.668545425056069556e-05
1.025000000000000000e+01,2.575571944541757440e-05
1.025999999999999979e+01,2.499375377578266948e-05
1.026999999999999957e+01,2.442161882018389950e-05
1.027999999999999936e+01,2.404950576000614398e-05
1.028999999999999915e+01,2.391093624553475321e-05
1.030000000000000071e+01,2.396192327120670685e-05
1.031000000000000050e+01,2.412534583118232891e-05
1.032000000000000028e+01,2.434568333112518585e-05
1.033000000000000007e+01,2.457852869358468739e-05
1.033999999999999986e+01,2.481210454695832564e-05
1.034999999999999964e+01,2.503996378818620696e-05
1.035999999999999943e+01,2.525575484189504242e-05
1.036999999999999922e+01,2.545205821358651160e-05
1.038000000000000078e+01,2.565061048488821740e-05
1.039000000000000057e+01,2.584040229949552183e-05
1.040000000000000036e+01,2.601533997697585304e-05
1.041000000000000014e+01,2.612594382871835443e-05
1.041999999999999993e+01,2.615583460925576331e-05
1.042999999999999972e+01,2.606262070514247197e-05
1.043999999999999950e+01,2.586593780245344774e-05
1.044999999999999929e+01,2.553774072118728078e-05
1.046000000000000085e+01,2.509208202139666613e-05
1.047000000000000064e+01,2.450980657968127854e-05
1.048000000000000043e+01,2.382019718556936504e-05
1.049000000000000021e+01,2.306305993197518386e-05
1.050000000000000000e+01,2.231988536865634363e-05
1.050999999999999979e+01,2.161517097979703093e-05
1.051999999999999957e+01,2.095343895869564960e-05
1.052999999999999936e+01,2.028720707044850304e-05
1.053999999999999915e+01,1.958094011135610825e-05
1.055000000000000071e+01,1.877267836452065647e-05
1.056000000000000050e+01,1.784506324290448709e-05
1.057000000000000028e+01,1.678751397270705659e-05
1.058000000000000007e+01,1.562682835699853324e-05
1.058999999999999986e+01,1.438692628503636038e-05
1.059999999999999964e+01,1.315390111023560091e-05
1.060999999999999943e+01,1.184799200081625399e-05
1.061999999999999922e+01,1.053483109059425061e-05
1.063000000000000078e+01,9.237246314827166977e-06
1.064000000000000057e+01,7.761375242533923518e-06
1.065000000000000036e+01,6.086883861509934075e-06
1.066000000000000014e+01,4.521957270232802212e-06
1.066999999999999993e+01,4.118759959263951110e-06
1.067999999999999972e+01,5.700927207787804204e-06
1.068999999999999950e+01,8.564764420364551795e-06
1.069999999999999929e+01,1.206899946814165034e-05
1.071000000000000085e+01,1.595453546452066458e-05
1.072000000000000064e+01,2.014322694778086372e-05
1.073000000000000043e+01,2.474272562897592392e-05
1.074000000000000021e+01,2.961222029481889296e-05
1.075000000000000000e+01,3.445056445790820678e-05
1.075999999999999979e+01,3.923017626612202796e-05
1.076999999999999957e+01,4.398208905605650171e-05
1.077999999999999936e+01,4.864111385462222670e-05
1.078999999999999915e+01,5.312580803445306584e-05
1.080000000000000071e+01,5.739194233986379459e-05
1.081000000000000050e+01,6.141613607718284309e-05
1.082000000000000028e+01,6.519025688006938491e-05
1.083000000000000007e+01,6.871703612708012746e-05
1.083999999999999986e+01,7.204908669596059203e-05
1.084999999999999964e+01,7.519664533259659480e-05
1.085999999999999943e+01,7.813922919189200558e-05
1.086999999999999922e+01,8.091604046858494044e-05
1.088000000000000078e+01,8.352380774294079118e-05
1.089000000000000057e+01,8.599048453538616038e-05
1.090000000000000036e+01,8.823244644191208946e-05
1.091000000000000014e+01,9.022884258131486351e-05
1.091999999999999993e+01,9.195014103404488800e-05
1.092999999999999972e+01,9.342208940509992869e-05
1.093999999999999950e+01,9.463594648725653523e-05
1.094999999999999929e+01,9.564512427740718228e-05
1.096000000000000085e+01,9.645826730451503351e-05
1.097000000000000064e+01,9.706215198814858861e-05
1.098000000000000043e+01,9.746039709026751985e-05
1.099000000000000021e+01,9.766181637881090585e-05
1.100000000000000000e+01,9.764290072426866059e-05
1.100999999999999979e+01,9.737708161240898267e-05
1.101999999999999957e+01,9.687658008017130124e-05
1.102999999999999936e+01,9.617024898673947925e-05
1.103999999999999915e+01,9.529783566213456225e-05
1.105000000000000071e+01,9.426848147231857010e-05
1.106000000000000050e+01,9.314113920679571647e-05
1.107000000000000028e+01,9.193274487142303253e-05
1.108000000000000007e+01,9.069924805296096396e-05
1.108999999999999986e+01,8.944519706356234901e-05
1.109999999999999964e+01,8.820546851049343537e-05
1.110999999999999943e+01,8.694674308855123985e-05
1.111999999999999922e+01,8.567729389245694706e-05
1.113000000000000078e+01,8.434877303516299463e-05
1.114000000000000057e+01,8.298066588770830368e-05
1.115000000000000036e+01,8.156830571497119002e-05
1.116000000000000014e+01,8.014708540228121134e-05
1.116999999999999993e+01,7.867421464218575186e-05
1.117999999999999972e+01,7.717261199593927648e-05
1.118999999999999950e+01,7.558572825028116681e-05
1.119999999999999929e+01,7.391188577405160447e-05
1.121000000000000085e+01,7.208948937514082767e-05
1.122000000000000064e+01,7.011841133623861156e-05
1.123000000000000043e+01,6.799300217896205945e-05
1.124000000000000021e+01,6.573617102581014073e-05
1.125000000000000000e+01,6.336092074598905866e-05
1.125999999999999979e+01,6.090490464322862547e-05
1.126999999999999957e+01,5.833854591903606069e-05
1.127999999999999936e+01,5.570841099917244225e-05
1.128999999999999915e+01,5.301223376288764126e-05
1.130000000000000071e+01,5.021709519809241428e-05
1.131000000000000050e+01,4.730800078580957020e-05
1.132000000000000028e+01,4.431004169378939284e-05
1.133000000000000007e+01,4.122424850223276542e-05
1.133999999999999986e+01,3.807395342501159499e-05
1.134999999999999964e+01,3.488509245598742802e-05
1.135999999999999943e+01,3.169602654140998924e-05
1.136999999999999922e+01,2.855943230324745863e-05
1.138000000000000078e+01,2.552337035425927350e-05
1.139000000000000057e+01,2.266022647817732722e-05
1.140000000000000036e+01,1.998741633937827340e-05
1.141000000000000014e+01,1.753879204972693634e-05
1.141999999999999993e+01,1.538249718135495375e-05
1.142999999999999972e+01,1.359743555161126422e-05
1.143999999999999950e+01,1.226310275869327741e-05
1.144999999999999929e+01,1.153632119445747275e-05
1.146000000000000085e+01,1.153223402013753660e-05
1.147000000000000064e+01,1.208078843788290469e-05
1.148000000000000043e+01,1.288738772231708402e-05
1.149000000000000021e+01,1.383528365412708513e-05
1.150000000000000000e+01,1.482396496060329649e-05
1.150999999999999979e+01,1.581015211408092679e-05
1.151999999999999957e+01,1.682628960839800103e-05
1.152999999999999936e+01,1.786749131049418746e-05
1.153999999999999915e+01,1.891649974964201191e-05
1.155000000000000071e+01,1.989054881020016342e-05
1.156000000000000050e+01,2.077011432852437256e-05
1.157000000000000028e+01,2.155861978577016029e-05
1.158000000000000007e+01,2.229534375689478837e-05
1.158999999999999986e+01,2.304557704265508384e-05
1.159999999999999964e+01,2.389010345893355887e-05
1.160999999999999943e+01,2.473089404374649811e-05
1.161999999999999922e+01,2.560482805311266476e-05
1.163000000000000078e+01,2.642127037590730144e-05
1.164000000000000057e+01,2.689581702090083348e-05
